bike_id,bike_start,bike_end,avg_duration_mins,total_trips,total_duration_hours,total_days_hired
256,2015-01-04 21:44:00.000000 UTC,2018-12-26 20:53:00.000000 UTC,21.24381356,3543,1253.385,969
257,2015-01-05 09:19:00.000000 UTC,2019-03-30 18:53:00.000000 UTC,20.39990473,3325,1130.154722,922
258,2015-01-05 08:35:00.000000 UTC,2020-10-24 15:16:00.000000 UTC,23.5521962,4228,1659.252222,1163
259,2015-01-04 14:22:00.000000 UTC,2018-06-03 00:58:00.000000 UTC,19.23383763,2678,858.1497222,741
261,2015-01-05 08:15:00.000000 UTC,2022-09-08 15:37:00.000000 UTC,23.09631924,6055,2330.418611,1575
262,2015-01-05 07:33:00.000000 UTC,2022-09-07 09:02:00.000000 UTC,22.95720774,5908,2260.519722,1656
264,2015-01-04 10:02:00.000000 UTC,2021-03-19 22:10:00.000000 UTC,21.91375725,5004,1826.511667,1404
265,2015-01-04 13:32:00.000000 UTC,2019-12-27 13:49:00.000000 UTC,19.42536281,4436,1435.210556,1202
266,2015-01-08 08:47:00.000000 UTC,2020-08-12 09:23:00.000000 UTC,22.81282024,4700,1785.863611,1271
267,2015-01-04 18:08:00.000000 UTC,2021-02-28 16:38:00.000000 UTC,22.43090397,4672,1746.619722,1251
268,2015-01-04 16:27:00.000000 UTC,2015-12-28 12:52:00.000000 UTC,20.81808279,918,318.5166667,238
269,2015-01-05 11:44:00.000000 UTC,2018-05-31 07:50:00.000000 UTC,23.2135202,2428,938.6,679
270,2015-01-05 08:09:00.000000 UTC,2022-07-22 15:56:00.000000 UTC,21.96356997,5707,2088.369444,1577
271,2015-03-21 09:45:00.000000 UTC,2020-01-18 20:26:00.000000 UTC,19.40132248,3932,1271.433333,1081
272,2015-01-04 09:12:00.000000 UTC,2021-03-01 13:50:00.000000 UTC,22.6583353,4241,1601.566667,1223
273,2015-01-05 08:33:00.000000 UTC,2021-12-28 23:39:00.000000 UTC,21.48567921,5634,2017.505278,1475
274,2015-01-04 14:34:00.000000 UTC,2020-07-05 15:03:00.000000 UTC,22.40957526,4906,1831.982778,1276
276,2015-01-05 06:30:00.000000 UTC,2017-09-13 09:34:00.000000 UTC,21.42011025,2331,831.1002778,612
278,2015-02-20 09:14:00.000000 UTC,2018-06-25 13:33:00.000000 UTC,28.05731272,2524,1179.81,662
279,2015-01-04 11:57:00.000000 UTC,2017-04-14 16:57:00.000000 UTC,18.97151515,1650,521.7166667,459
280,2015-01-05 08:24:00.000000 UTC,2021-01-08 20:13:00.000000 UTC,21.11393161,5138,1807.704444,1332
281,2015-01-04 02:11:00.000000 UTC,2020-05-24 21:54:00.000000 UTC,21.38733392,4544,1618.664722,1249
282,2015-01-17 22:09:00.000000 UTC,2018-08-30 11:42:00.000000 UTC,23.61919986,2863,1126.635833,774
283,2015-01-06 09:15:00.000000 UTC,2021-01-19 21:34:00.000000 UTC,20.02411087,5034,1679.689167,1334
285,2015-01-04 15:29:00.000000 UTC,2022-08-21 12:51:00.000000 UTC,21.91169774,6061,2213.446667,1645
286,2015-01-05 09:10:00.000000 UTC,2022-09-07 18:44:00.000000 UTC,22.51834769,5574,2091.203889,1602
287,2015-01-10 12:37:00.000000 UTC,2022-09-08 23:16:00.000000 UTC,24.89330092,6170,2559.861111,1723
288,2015-03-01 11:27:00.000000 UTC,2016-10-21 15:30:00.000000 UTC,21.99335303,1354,496.3166667,366
289,2015-01-04 00:46:00.000000 UTC,2021-03-09 21:43:00.000000 UTC,19.37716768,5584,1802.7225,1459
290,2015-01-06 09:23:00.000000 UTC,2021-01-25 19:16:00.000000 UTC,27.36559197,4700,2143.181944,1240
291,2015-01-11 22:26:00.000000 UTC,2022-07-17 17:08:00.000000 UTC,21.33789494,6194,2202.426389,1634
292,2015-04-02 09:08:00.000000 UTC,2022-03-05 17:47:00.000000 UTC,21.30724243,5691,2020.991944,1568
294,2015-01-04 17:13:00.000000 UTC,2021-03-07 18:30:00.000000 UTC,21.00740903,4566,1597.263333,1216
295,2015-01-05 14:03:00.000000 UTC,2022-09-09 19:19:00.000000 UTC,20.72363176,5987,2067.873056,1650
297,2015-01-17 14:12:00.000000 UTC,2020-10-13 11:43:00.000000 UTC,21.84583771,3812,1386.4825,1024
298,2015-01-05 07:34:00.000000 UTC,2021-04-04 18:16:00.000000 UTC,22.27965181,3590,1333.065833,935
299,2015-01-07 08:32:00.000000 UTC,2022-09-08 19:16:00.000000 UTC,23.01280382,4995,1914.665278,1450
301,2015-01-04 19:57:00.000000 UTC,2022-09-04 09:04:00.000000 UTC,21.46783604,6888,2463.076389,1831
302,2015-01-09 09:51:00.000000 UTC,2020-10-29 21:46:00.000000 UTC,21.42144922,4845,1729.425,1328
303,2015-01-04 12:51:00.000000 UTC,2021-01-23 13:26:00.000000 UTC,20.42813485,4762,1620.9725,1311
304,2015-01-04 17:39:00.000000 UTC,2020-10-31 18:42:00.000000 UTC,22.12250814,4917,1812.570833,1373
305,2015-01-05 09:51:00.000000 UTC,2022-08-15 01:31:00.000000 UTC,20.21324065,4857,1635.588056,1371
306,2015-01-15 17:24:00.000000 UTC,2021-12-11 14:16:00.000000 UTC,21.69696356,4950,1786.383333,1414
307,2015-01-05 20:28:00.000000 UTC,2021-03-12 23:51:00.000000 UTC,23.5228925,5172,2027.673333,1404
308,2015-01-04 10:35:00.000000 UTC,2022-09-09 19:06:00.000000 UTC,21.76085901,5907,2141.993889,1618
309,2015-01-05 08:14:00.000000 UTC,2020-07-14 13:01:00.000000 UTC,20.19231212,4054,1364.327222,1210
310,2015-01-04 10:23:00.000000 UTC,2022-09-09 19:15:00.000000 UTC,24.2584617,6362,2572.205556,1692
311,2015-01-04 09:22:00.000000 UTC,2021-03-23 15:35:00.000000 UTC,22.2987887,4404,1636.359444,1186
312,2015-01-04 07:45:00.000000 UTC,2022-09-09 17:02:00.000000 UTC,25.0475773,4906,2047.639444,1433
313,2015-01-04 11:23:00.000000 UTC,2022-08-24 16:00:00.000000 UTC,19.25658695,4934,1583.533333,1262
314,2015-01-05 17:42:00.000000 UTC,2022-09-09 20:22:00.000000 UTC,21.21650244,5887,2081.338889,1599
315,2015-01-04 08:41:00.000000 UTC,2018-07-19 08:40:00.000000 UTC,20.51860465,3098,1058.76,840
316,2015-01-05 18:03:00.000000 UTC,2022-09-09 16:02:00.000000 UTC,22.22498847,5784,2141.748056,1615
317,2015-01-05 23:38:00.000000 UTC,2022-09-07 10:34:00.000000 UTC,20.49159014,4359,1487.689444,1218
318,2015-01-04 12:42:00.000000 UTC,2018-04-18 22:53:00.000000 UTC,25.27230216,2365,995.3075,669
319,2015-01-05 09:06:00.000000 UTC,2022-09-09 21:19:00.000000 UTC,20.14277499,5970,2004.206111,1604
321,2015-01-05 07:45:00.000000 UTC,2015-10-17 17:13:00.000000 UTC,21.42164782,619,221,175
322,2015-01-04 09:52:00.000000 UTC,2021-03-20 13:35:00.000000 UTC,20.26787125,4303,1453.544167,1200
323,2016-10-13 17:29:00.000000 UTC,2020-12-10 21:43:00.000000 UTC,20.85254783,3468,1204.929722,929
324,2015-01-04 11:20:00.000000 UTC,2022-09-08 18:31:00.000000 UTC,21.339388,5355,1904.184722,1489
325,2015-01-04 12:23:00.000000 UTC,2020-08-02 14:39:00.000000 UTC,23.7118437,4407,1741.239722,1210
326,2015-01-12 08:33:00.000000 UTC,2022-06-25 18:47:00.000000 UTC,20.37709978,5575,1892.353333,1569
327,2015-01-04 16:09:00.000000 UTC,2022-07-09 16:56:00.000000 UTC,21.95229181,5798,2120.591389,1631
328,2015-01-18 00:06:00.000000 UTC,2021-02-14 14:02:00.000000 UTC,23.06174527,4389,1686.966667,1178
329,2015-01-04 15:15:00.000000 UTC,2021-01-23 21:27:00.000000 UTC,21.32774519,4435,1575.409444,1271
330,2015-01-04 14:56:00.000000 UTC,2018-06-10 17:27:00.000000 UTC,24.5615962,2909,1190.828056,777
331,2015-04-20 09:16:00.000000 UTC,2018-10-11 17:16:00.000000 UTC,21.06665313,2463,864.435,697
332,2015-01-07 18:03:00.000000 UTC,2022-09-09 10:57:00.000000 UTC,20.92850099,6087,2122.15,1573
333,2015-01-04 03:03:00.000000 UTC,2020-08-07 15:59:00.000000 UTC,21.92816235,4407,1610.258056,1178
334,2015-01-04 12:02:00.000000 UTC,2020-10-25 18:18:00.000000 UTC,22.59182441,4966,1869.85,1335
335,2015-01-05 08:30:00.000000 UTC,2020-06-07 00:50:00.000000 UTC,21.36940882,4601,1638.6775,1231
336,2015-01-04 11:58:00.000000 UTC,2021-01-09 10:10:00.000000 UTC,21.1399828,4846,1707.053611,1317
337,2015-01-06 08:18:00.000000 UTC,2022-07-06 20:03:00.000000 UTC,20.47337627,6212,2118.994444,1657
338,2015-01-05 15:56:00.000000 UTC,2020-12-04 07:09:00.000000 UTC,20.67902287,5045,1737.727222,1381
339,2015-01-15 16:16:00.000000 UTC,2022-09-09 18:48:00.000000 UTC,23.74460293,5193,2053.116667,1547
340,2015-01-05 08:31:00.000000 UTC,2018-11-02 13:25:00.000000 UTC,25.25387232,3185,1340.559722,880
341,2015-01-13 14:00:00.000000 UTC,2022-08-06 20:53:00.000000 UTC,20.83470211,6284,2181.740556,1784
342,2015-01-04 13:41:00.000000 UTC,2021-01-11 07:41:00.000000 UTC,20.8913197,4060,1413.297778,1132
343,2015-01-09 21:21:00.000000 UTC,2022-09-07 18:58:00.000000 UTC,22.5820451,5193,1952.594167,1379
344,2015-01-07 17:43:00.000000 UTC,2022-01-15 16:15:00.000000 UTC,20.33612179,5204,1762.463889,1438
345,2015-01-05 13:01:00.000000 UTC,2022-09-09 14:06:00.000000 UTC,22.18460889,6116,2260.981389,1739
346,2015-01-04 10:26:00.000000 UTC,2022-07-26 08:05:00.000000 UTC,21.17255315,5693,2008.216667,1657
347,2015-01-04 03:56:00.000000 UTC,2022-03-07 15:32:00.000000 UTC,18.77324708,5374,1680.831389,1489
348,2015-01-06 08:55:00.000000 UTC,2018-11-14 20:54:00.000000 UTC,21.17278263,3095,1091.456944,822
349,2015-01-05 08:29:00.000000 UTC,2022-07-13 19:06:00.000000 UTC,22.05154693,6391,2348.122222,1736
350,2015-01-04 02:49:00.000000 UTC,2019-01-13 03:13:00.000000 UTC,21.88147941,3571,1301.583333,965
351,2015-01-06 09:06:00.000000 UTC,2022-04-11 17:31:00.000000 UTC,23.55141015,6207,2435.608333,1618
352,2015-01-04 15:45:00.000000 UTC,2022-09-09 02:39:00.000000 UTC,21.44508869,6504,2323.932778,1803
353,2015-01-20 09:09:00.000000 UTC,2022-09-09 18:52:00.000000 UTC,23.35403406,5973,2323.726389,1557
354,2015-01-05 09:13:00.000000 UTC,2022-09-07 21:53:00.000000 UTC,21.02264118,6619,2318.446944,1856
355,2015-01-05 18:32:00.000000 UTC,2020-09-23 00:59:00.000000 UTC,20.94790825,4702,1641.268611,1319
356,2015-01-04 10:54:00.000000 UTC,2022-06-30 19:19:00.000000 UTC,20.60020215,5525,1896.591944,1590
357,2015-01-22 12:20:00.000000 UTC,2020-07-04 15:41:00.000000 UTC,22.12729241,3929,1447.8625,1104
358,2015-01-06 08:45:00.000000 UTC,2022-09-06 16:35:00.000000 UTC,21.80547304,5522,2006.466944,1554
359,2015-01-23 19:57:00.000000 UTC,2020-10-21 08:03:00.000000 UTC,23.20102086,3004,1161.597778,817
360,2015-01-04 03:34:00.000000 UTC,2020-11-05 17:58:00.000000 UTC,21.30541365,4975,1765.508611,1363
361,2015-01-04 10:27:00.000000 UTC,2021-01-20 14:39:00.000000 UTC,21.56225357,4785,1719.589722,1267
362,2015-01-05 09:49:00.000000 UTC,2022-06-23 15:43:00.000000 UTC,21.68965976,5644,2039.9125,1616
363,2015-01-05 09:15:00.000000 UTC,2022-09-07 14:12:00.000000 UTC,20.84064407,6230,2162.564167,1712
364,2015-01-14 08:39:00.000000 UTC,2020-07-24 17:49:00.000000 UTC,20.00410034,4146,1382.283333,1138
365,2015-01-05 07:48:00.000000 UTC,2022-07-31 20:33:00.000000 UTC,20.94216187,5488,1914.811667,1517
366,2015-01-05 08:33:00.000000 UTC,2021-06-01 14:24:00.000000 UTC,20.69959734,5716,1970.601667,1509
367,2015-01-04 15:20:00.000000 UTC,2021-03-01 21:00:00.000000 UTC,22.09815386,4544,1672.461944,1270
368,2015-01-04 15:17:00.000000 UTC,2021-02-14 10:31:00.000000 UTC,21.75472664,5405,1958.650556,1414
370,2015-01-04 15:56:00.000000 UTC,2018-03-08 17:52:00.000000 UTC,20.67951333,2500,861.6463889,704
371,2015-01-09 08:56:00.000000 UTC,2020-12-06 02:59:00.000000 UTC,19.68669379,4428,1451.565556,1225
372,2015-01-04 15:30:00.000000 UTC,2022-09-09 14:24:00.000000 UTC,22.15048966,5515,2035.63,1512
373,2015-01-06 07:28:00.000000 UTC,2022-09-07 13:58:00.000000 UTC,22.45816914,6195,2317.683056,1718
374,2015-01-07 09:23:00.000000 UTC,2022-09-08 07:30:00.000000 UTC,22.41104212,5074,1894.853611,1417
375,2015-01-04 19:17:00.000000 UTC,2021-03-19 22:27:00.000000 UTC,20.17962921,4425,1487.575,1241
376,2015-01-05 19:10:00.000000 UTC,2022-07-17 23:24:00.000000 UTC,22.6355964,6749,2544.995556,1814
378,2015-01-04 10:41:00.000000 UTC,2021-03-17 18:02:00.000000 UTC,21.60301278,3550,1276.738056,988
379,2015-01-04 16:35:00.000000 UTC,2022-05-14 16:45:00.000000 UTC,25.62408481,5866,2504.327222,1665
380,2015-01-14 11:48:00.000000 UTC,2016-06-28 07:57:00.000000 UTC,22.05854801,1281,470.95,355
381,2015-01-07 06:14:00.000000 UTC,2021-09-26 18:29:00.000000 UTC,22.44970048,4841,1811.316667,1403
382,2015-01-05 18:04:00.000000 UTC,2018-11-09 16:44:00.000000 UTC,20.37603938,3183,1080.948889,870
383,2015-01-10 14:18:00.000000 UTC,2022-09-09 15:48:00.000000 UTC,20.97429787,5876,2053.733333,1679
385,2015-01-05 06:50:00.000000 UTC,2022-08-02 21:02:00.000000 UTC,25.64695252,5471,2337.719722,1512
386,2015-01-05 07:46:00.000000 UTC,2022-03-03 22:25:00.000000 UTC,25.48317766,5461,2318.969167,1460
387,2015-01-05 08:45:00.000000 UTC,2020-12-14 20:38:00.000000 UTC,21.20007003,4764,1681.872222,1260
388,2015-01-05 09:30:00.000000 UTC,2021-04-11 13:57:00.000000 UTC,24.63732995,4537,1861.350278,1283
389,2015-01-07 08:02:00.000000 UTC,2022-06-29 17:42:00.000000 UTC,22.9300239,4044,1545.483611,1096
390,2015-01-27 07:48:00.000000 UTC,2021-02-21 16:37:00.000000 UTC,23.03186264,4502,1727.005833,1263
391,2015-01-05 15:44:00.000000 UTC,2020-11-25 21:47:00.000000 UTC,20.75090705,5495,1900.091389,1469
392,2017-09-23 10:52:00.000000 UTC,2020-04-20 18:08:00.000000 UTC,18.7455227,2401,750.1333333,645
393,2015-01-04 20:53:00.000000 UTC,2021-08-18 14:42:00.000000 UTC,19.82673861,5004,1653.55,1351
394,2015-01-09 08:23:00.000000 UTC,2020-10-23 15:42:00.000000 UTC,22.34647544,4726,1759.4125,1340
395,2015-06-09 21:09:00.000000 UTC,2022-06-29 13:49:00.000000 UTC,22.20522035,5287,1956.65,1522
396,2015-01-07 08:05:00.000000 UTC,2021-01-02 14:17:00.000000 UTC,24.79753521,4546,1878,1228
397,2015-01-05 17:47:00.000000 UTC,2021-01-25 12:57:00.000000 UTC,23.82646835,4825,1915.648056,1297
398,2015-01-07 17:51:00.000000 UTC,2022-08-19 19:05:00.000000 UTC,21.02612369,6669,2336.352778,1825
399,2015-01-05 08:19:00.000000 UTC,2022-09-07 19:42:00.000000 UTC,23.90739093,4271,1701.807778,1259
401,2015-01-06 08:22:00.000000 UTC,2022-04-30 23:22:00.000000 UTC,22.0645589,5885,2163.43,1627
403,2015-01-04 14:21:00.000000 UTC,2020-10-02 13:32:00.000000 UTC,20.92459923,4824,1682.337778,1315
404,2015-01-05 14:11:00.000000 UTC,2021-01-23 16:21:00.000000 UTC,24.26189375,4756,1923.159444,1229
405,2015-01-04 08:01:00.000000 UTC,2021-02-20 15:45:00.000000 UTC,22.25174109,4884,1810.55,1338
406,2015-01-05 08:24:00.000000 UTC,2021-08-15 03:46:00.000000 UTC,24.36900468,4272,1734.260833,1208
407,2015-01-04 16:52:00.000000 UTC,2016-10-09 15:20:00.000000 UTC,19.04131148,1525,483.9666667,407
408,2015-01-04 11:26:00.000000 UTC,2022-07-09 03:09:00.000000 UTC,21.96230296,4336,1586.776389,1221
409,2015-01-05 08:23:00.000000 UTC,2017-10-14 13:39:00.000000 UTC,22.37179615,2010,748.7094444,576
410,2015-01-04 10:41:00.000000 UTC,2018-05-27 18:23:00.000000 UTC,18.81296085,2631,824.9483333,731
411,2015-01-05 13:05:00.000000 UTC,2019-03-01 08:53:00.000000 UTC,23.25185591,3197,1238.936389,867
412,2015-01-05 12:21:00.000000 UTC,2022-08-08 16:57:00.000000 UTC,23.18912263,6041,2333.212222,1668
413,2015-01-04 00:53:00.000000 UTC,2019-10-21 16:36:00.000000 UTC,19.37372399,4457,1438.176111,1194
414,2015-01-04 11:15:00.000000 UTC,2021-02-24 16:19:00.000000 UTC,24.93622552,4784,1987.832778,1289
415,2015-01-05 16:40:00.000000 UTC,2022-08-08 22:39:00.000000 UTC,22.7991605,5539,2104.7425,1629
416,2015-01-05 19:09:00.000000 UTC,2021-02-10 09:11:00.000000 UTC,20.55599627,4287,1468.383333,1221
417,2015-01-13 17:47:00.000000 UTC,2019-11-28 23:24:00.000000 UTC,23.87418546,4257,1693.475556,1142
419,2015-01-07 08:50:00.000000 UTC,2022-09-09 20:09:00.000000 UTC,30.0758092,3522,1765.45,1005
420,2015-01-05 18:30:00.000000 UTC,2018-09-29 20:24:00.000000 UTC,22.6939577,2979,1126.755,826
421,2015-01-08 17:27:00.000000 UTC,2020-09-19 03:40:00.000000 UTC,20.66079551,3415,1175.943611,938
422,2015-01-04 00:33:00.000000 UTC,2022-05-06 21:40:00.000000 UTC,27.29059673,6304,2865.9675,1653
423,2015-01-04 07:01:00.000000 UTC,2019-09-12 19:36:00.000000 UTC,19.05974352,3786,1201.399167,1089
424,2015-01-16 16:16:00.000000 UTC,2020-07-20 10:57:00.000000 UTC,20.94551039,4479,1562.884167,1247
425,2015-01-05 08:11:00.000000 UTC,2019-10-12 16:34:00.000000 UTC,19.94237249,3604,1196.874722,979
426,2015-01-04 07:38:00.000000 UTC,2021-03-07 13:05:00.000000 UTC,24.53903951,4758,1945.945833,1320
427,2015-01-09 09:45:00.000000 UTC,2022-09-09 15:18:00.000000 UTC,22.00665437,6507,2386.621667,1769
428,2015-01-04 13:14:00.000000 UTC,2021-02-28 15:41:00.000000 UTC,21.95912295,4827,1765.1475,1383
429,2015-01-05 20:42:00.000000 UTC,2022-09-07 08:34:00.000000 UTC,23.33468357,6075,2361.858889,1696
430,2015-01-04 18:12:00.000000 UTC,2017-07-03 08:25:00.000000 UTC,20.37616099,1938,658.15,549
431,2015-01-05 07:47:00.000000 UTC,2015-04-27 12:44:00.000000 UTC,15.00954654,419,104.8166667,99
432,2015-01-07 06:15:00.000000 UTC,2017-08-17 13:24:00.000000 UTC,18.7483033,2221,693.6872222,616
433,2015-01-04 14:20:00.000000 UTC,2021-04-01 13:13:00.000000 UTC,23.3683286,4574,1781.056111,1299
435,2015-01-04 12:25:00.000000 UTC,2022-08-02 09:39:00.000000 UTC,24.82597009,5996,2480.941944,1708
436,2015-01-15 07:16:00.000000 UTC,2020-05-22 14:28:00.000000 UTC,20.01447197,4359,1454.051389,1208
437,2015-01-05 17:34:00.000000 UTC,2019-02-22 13:54:00.000000 UTC,22.35404339,2028,755.5666667,571
438,2015-01-04 13:23:00.000000 UTC,2022-05-19 21:54:00.000000 UTC,24.25728355,4874,1970.5,1449
439,2015-01-04 16:52:00.000000 UTC,2022-07-09 17:50:00.000000 UTC,20.29018114,5450,1842.010278,1528
440,2015-01-04 15:43:00.000000 UTC,2020-07-26 15:26:00.000000 UTC,28.05795019,2088,976.4166667,563
441,2015-01-04 12:33:00.000000 UTC,2020-06-16 13:34:00.000000 UTC,20.89784062,4441,1545.743611,1188
442,2015-01-04 17:05:00.000000 UTC,2021-07-09 11:15:00.000000 UTC,20.99747964,4750,1661.600556,1356
443,2015-01-05 04:39:00.000000 UTC,2020-05-14 19:48:00.000000 UTC,19.66361851,4247,1390.545556,1165
445,2015-01-06 08:47:00.000000 UTC,2022-09-09 21:33:00.000000 UTC,21.63705997,6136,2212.75,1669
446,2015-01-05 07:59:00.000000 UTC,2022-09-09 19:52:00.000000 UTC,21.91077165,6041,2205.319167,1643
447,2015-01-06 18:48:00.000000 UTC,2022-08-07 19:09:00.000000 UTC,21.52141145,6121,2194.825278,1705
448,2015-01-07 17:20:00.000000 UTC,2020-09-07 20:26:00.000000 UTC,21.49295654,5246,1879.200833,1346
449,2015-01-04 19:25:00.000000 UTC,2021-12-12 12:05:00.000000 UTC,23.28632357,4917,1907.926111,1442
450,2015-01-04 21:55:00.000000 UTC,2022-09-09 21:16:00.000000 UTC,21.50789023,5456,1955.067222,1586
451,2015-01-04 11:39:00.000000 UTC,2022-01-14 19:29:00.000000 UTC,20.66426386,4467,1538.454444,1254
452,2015-01-08 20:36:00.000000 UTC,2022-09-07 22:10:00.000000 UTC,31.10004896,6128,3175.833333,1741
453,2015-01-09 08:42:00.000000 UTC,2022-09-09 18:34:00.000000 UTC,21.43507735,5583,1993.819444,1531
454,2015-01-11 10:58:00.000000 UTC,2022-09-09 18:46:00.000000 UTC,22.81612141,6419,2440.944722,1724
455,2015-01-16 17:17:00.000000 UTC,2016-09-14 08:38:00.000000 UTC,23.21285141,1494,578,402
456,2015-01-05 08:16:00.000000 UTC,2022-06-03 18:29:00.000000 UTC,20.29013356,5869,1983.360556,1669
457,2015-01-05 05:47:00.000000 UTC,2020-06-27 13:30:00.000000 UTC,24.6744146,4358,1791.3625,1181
458,2015-01-05 12:51:00.000000 UTC,2019-07-14 12:34:00.000000 UTC,20.83384979,3809,1322.255,1025
459,2015-01-05 20:16:00.000000 UTC,2022-07-24 11:12:00.000000 UTC,24.09465166,6086,2444.000833,1718
460,2015-01-06 04:17:00.000000 UTC,2015-04-23 07:45:00.000000 UTC,85.33936652,221,314.3333333,67
461,2015-01-04 18:42:00.000000 UTC,2022-09-06 11:47:00.000000 UTC,21.27216622,5555,1969.448056,1533
462,2015-01-08 03:02:00.000000 UTC,2019-03-14 18:31:00.000000 UTC,18.11389961,3108,938.3,840
464,2015-01-04 23:42:00.000000 UTC,2021-07-18 19:21:00.000000 UTC,23.84683693,4684,1859.655833,1347
465,2015-01-04 11:40:00.000000 UTC,2021-03-13 19:26:00.000000 UTC,21.68342418,5138,1856.4625,1419
466,2015-01-06 06:45:00.000000 UTC,2021-01-25 09:53:00.000000 UTC,22.7547837,4919,1864.375278,1396
467,2015-01-05 08:47:00.000000 UTC,2022-05-06 15:18:00.000000 UTC,20.17977904,5632,1892.526944,1560
468,2015-01-06 06:53:00.000000 UTC,2021-09-05 18:44:00.000000 UTC,26.66709285,5514,2450.705833,1456
469,2015-01-05 11:25:00.000000 UTC,2021-01-25 16:41:00.000000 UTC,23.64637075,4903,1931.120278,1374
470,2015-01-04 16:01:00.000000 UTC,2022-08-14 17:43:00.000000 UTC,21.97011798,5682,2079.471667,1602
471,2015-01-07 19:55:00.000000 UTC,2019-04-12 19:20:00.000000 UTC,25.4580515,2809,1191.861111,764
472,2015-01-07 08:13:00.000000 UTC,2022-06-30 09:09:00.000000 UTC,25.51843761,4877,2073.373056,1398
473,2015-01-08 19:43:00.000000 UTC,2022-09-09 09:08:00.000000 UTC,22.27534285,6588,2445.461389,1800
476,2015-01-05 08:46:00.000000 UTC,2021-03-16 11:35:00.000000 UTC,23.34970911,4641,1806.1,1293
477,2015-01-05 09:10:00.000000 UTC,2021-02-01 18:00:00.000000 UTC,22.59839064,2734,1029.733333,738
478,2015-01-05 10:55:00.000000 UTC,2017-01-02 18:01:00.000000 UTC,23.05225653,1263,485.25,369
479,2015-01-05 11:38:00.000000 UTC,2020-07-15 07:26:00.000000 UTC,20.7684323,5306,1836.275556,1294
480,2015-01-05 08:20:00.000000 UTC,2022-09-08 17:34:00.000000 UTC,26.0314644,4228,1833.916667,1167
481,2015-01-04 15:19:00.000000 UTC,2020-11-24 12:25:00.000000 UTC,22.0775641,4683,1722.05,1306
482,2015-01-04 11:02:00.000000 UTC,2021-03-13 23:27:00.000000 UTC,21.16184041,4925,1735.623611,1331
483,2015-01-04 16:20:00.000000 UTC,2022-09-09 17:42:00.000000 UTC,25.02949979,5594,2332.332222,1582
485,2015-01-04 15:14:00.000000 UTC,2021-04-03 16:45:00.000000 UTC,22.32105698,4846,1802.053333,1399
486,2015-01-06 22:01:00.000000 UTC,2016-08-18 17:40:00.000000 UTC,27.68107725,1411,650.9666667,367
487,2015-01-09 08:26:00.000000 UTC,2020-06-26 22:08:00.000000 UTC,24.11183788,3740,1502.1675,1035
488,2015-01-04 10:53:00.000000 UTC,2019-08-25 22:03:00.000000 UTC,20.4627566,3411,1162.966667,939
489,2015-01-05 08:26:00.000000 UTC,2019-05-31 22:25:00.000000 UTC,19.39435053,3372,1089.9625,959
490,2015-01-05 07:41:00.000000 UTC,2022-05-07 17:19:00.000000 UTC,20.55001902,5267,1801.209167,1550
491,2015-01-05 12:03:00.000000 UTC,2021-03-20 15:55:00.000000 UTC,24.42191142,1287,523.85,364
492,2015-01-05 07:47:00.000000 UTC,2021-02-26 07:01:00.000000 UTC,19.95660993,3115,1035.748056,932
493,2015-01-04 00:48:00.000000 UTC,2022-05-27 19:16:00.000000 UTC,19.74574914,4852,1596.114722,1352
